cmdCode,commodity,year,actual,predicted
8715,Baby carriages and parts thereof,2023,2746694476.927,2748008752.8857055
8715,Baby carriages and parts thereof,2024,2935902024.159,2826983812.008154
8716,"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof",2023,37311067140.264,35523666186.51594
8716,"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof",2024,32651674439.355,38350205624.09923
8801,"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft.",2023,63315973.194,50714895.80447416
8801,"Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft.",2024,60908419.899000004,53438206.463273376
8802,"Aircraft n.e.c. in heading no. 8801 (e.g. helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles",2023,79242658170.455,34672737144.687706
8802,"Aircraft n.e.c. in heading no. 8801 (e.g. helicopters, aeroplanes); spacecraft (including satellites) and suborbital and spacecraft launch vehicles",2024,80934604060.206,28027435294.578915
8803,Aircraft; parts of heading no. 8801 or 8802,2023,3933096.0,0.0
8803,Aircraft; parts of heading no. 8801 or 8802,2024,2942792.0,0.0
8804,Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,2023,310275991.399,355617979.3146734
8804,Parachutes (including dirigible parachutes and paragliders) and rotochutes; parts thereof and accessories thereto,2024,338599903.339,400961349.04963654
8805,"Aircraft launching gear, deck-arrestor or similar gear, ground flying trainers; parts of the foregoing articles",2023,2272555027.0820003,1871266317.6221678
8805,"Aircraft launching gear, deck-arrestor or similar gear, ground flying trainers; parts of the foregoing articles",2024,2247177900.639,1933304689.2558117
8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",2023,73331530469.888,64874484286.69599
8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",2024,93018483218.40399,64874807921.885
8902,"Fishing vessels, factory ships and other vessels; for processing or preserving fishery products",2023,1293824994.347,1211746274.5696836
8902,"Fishing vessels, factory ships and other vessels; for processing or preserving fishery products",2024,1040364460.469,1237474725.5131354
8903,"Yachts and other vessels; for pleasure or sports, rowing boats and canoes",2023,21308155155.706,17628657633.859077
8903,"Yachts and other vessels; for pleasure or sports, rowing boats and canoes",2024,20243699919.100998,18522538854.328083
8904,Tugs and pusher craft,2023,2857512497.613,2320708926.828806
8904,Tugs and pusher craft,2024,3418573410.8989997,2200406264.8659678
8905,"Light-vessels, fire-floats, dredgers, floating cranes, other vessels; the navigability of which is subsidiary to main function; floating docks, floating, submersible drilling, production platforms",2023,16322760567.581001,17459784841.54008
8905,"Light-vessels, fire-floats, dredgers, floating cranes, other vessels; the navigability of which is subsidiary to main function; floating docks, floating, submersible drilling, production platforms",2024,18743466183.848,17809441441.74155
8906,"Vessels; other, including warships and lifeboats, other than rowing boats",2023,4245543139.354,4658226411.025997
8906,"Vessels; other, including warships and lifeboats, other than rowing boats",2024,5571556246.896,4695946622.356504
8907,"Boats, floating structures, other (for e.g. rafts, tanks, coffer-dams, landing stages, buoys and beacons)",2023,1141127349.846,1053967360.9688265
8907,"Boats, floating structures, other (for e.g. rafts, tanks, coffer-dams, landing stages, buoys and beacons)",2024,1463964486.633,1046823748.9857928
8908,Vessels and other floating structures; for breaking up,2023,865175235.695,1189129950.7848551
8908,Vessels and other floating structures; for breaking up,2024,490194201.756,1223902088.6892035
9001,"Optical fibres and optical fibre bundles; optical fibre cables not of heading no. 8544; sheets, plates of polarising material; lenses, prisms, mirrors, of any material; unmounted; not non optical glass",2023,24560337366.476,28057539751.272324
9001,"Optical fibres and optical fibre bundles; optical fibre cables not of heading no. 8544; sheets, plates of polarising material; lenses, prisms, mirrors, of any material; unmounted; not non optical glass",2024,24410789589.433,28587137007.508255
9002,"Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts or fittings for instruments or apparatus, other than such elements of glass not optically worked",2023,14431995002.381,15020460981.844362
9002,"Lenses, prisms, mirrors and other optical elements, of any material, mounted, being parts or fittings for instruments or apparatus, other than such elements of glass not optically worked",2024,15247871417.790998,15708579863.74487
9003,"Frames and mountings; for spectacles, goggles or the like, and parts",2023,6893984833.291,6117032331.898611
9003,"Frames and mountings; for spectacles, goggles or the like, and parts",2024,7087416532.622,6212077014.577951
9004,"Spectacles, goggles and the like; corrective, protective or other",2023,13787693277.107,13679981946.165102
9004,"Spectacles, goggles and the like; corrective, protective or other",2024,14036307997.937,13915225924.204533
9005,"Binoculars, monoculars, other optical telescopes, mountings therefore; other astronomical instruments, mountings therefore, but not including instruments for radio-astronomy",2023,1367638646.847,1615618269.0096316
9005,"Binoculars, monoculars, other optical telescopes, mountings therefore; other astronomical instruments, mountings therefore, but not including instruments for radio-astronomy",2024,1533836086.931,1654602140.4823604
9006,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539",2023,3086667168.351,2869093200.8831105
9006,"Cameras, photographic (excluding cinematographic); photographic flashlight apparatus and flashbulbs other than discharge lamps of heading no. 8539",2024,2430852595.202,2679706453.257012
9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus",2023,593907471.411,570414239.2543746
9007,"Cinematographic cameras and projectors, whether or not incorporating sound recording or reproducing apparatus",2024,513200318.078,562054445.7871726
9008,"Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers",2023,350571722.33500004,288678763.35237175
9008,"Image projectors, other than cinematographic; photographic (other than cinematographic) enlargers and reducers",2024,421180020.528,288811240.9532707
9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",2023,654930892.892,693121327.0416334
9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",2024,578564407.391,698409245.618216
9011,"Microscopes, compound optical; including those for photomicrography, cinephotomicrography or microprojection",2023,3763924803.118,3424177155.13346
9011,"Microscopes, compound optical; including those for photomicrography, cinephotomicrography or microprojection",2024,3624766572.4379997,3599471238.5205655
9012,Microscopes (excluding optical microscopes); diffraction apparatus,2023,3088910180.639,2758221615.7576895
9012,Microscopes (excluding optical microscopes); diffraction apparatus,2024,3329304058.0,2817394165.7180524
9013,"Liquid crystal devices not constituting articles provided for more specifically in other headings; lasers, not laser diodes; other optical appliances and instruments n.e.c. in this chapter",2023,12748200101.557001,0.0
